Production_Date,Plant,Line,Shift,ECU_Serial_No,Product_Type,Supplier,Operator_ID,Cycle_Time_Sec,Programming_Time_Sec,Voltage_Test_V,Current_Test_A,Functional_Test_Score,Temperature_C,Humidity_Percent,Downtime_Minutes,Defect_Type,Status,Rework_Required,Production_Cost_EUR,Selling_Price_EUR
2024-02-13 11:00:00,Bremen,SMT-03,A,ECU109803,ADAS ECU,ZF,OP0140,71.27,38.62,11.95,1.89,98,22.7,62,0,Programming Error,Fail,Yes,112.36,176.22
2024-02-13 12:00:00,Leipzig,SMT-03,B,ECU109804,Body ECU,Valeo,OP0263,103.53,34.02,12.27,1.97,80,19.4,44,0,None,Pass,No,96.63,138.88
2024-02-13 13:00:00,Regensburg,ASSY-02,A,ECU109805,Battery ECU,Infineon,OP0142,111.49,30.15,11.45,1.69,75,18.8,51,0,None,Pass,No,83.46,129.47
2024-02-13 14:00:00,Dresden,EOL-02,A,ECU109806,ADAS ECU,Bosch,OP0142,65.86,30.17,12.25,1.74,73,25.7,30,0,None,Pass,No,107.73,150.38
2024-02-13 15:00:00,Bremen,SMT-02,B,ECU109807,ABS ECU,Infineon,OP0179,84.25,31.0,11.83,1.73,68,24.4,78,0,None,Pass,No,140.98,169.99
2024-02-13 16:00:00,Nuremberg,SMT-02,A,ECU109808,Battery ECU,Infineon,OP0243,72.12,30.74,12.17,2.06,66,21.3,63,0,None,Pass,No,81.74,127.81
2024-02-13 17:00:00,Leipzig,SMT-03,A,ECU109809,Transmission ECU,Valeo,OP0142,96.43,27.24,12.35,2.11,86,21.0,66,5,None,Pass,No,47.57,79.37
2024-02-13 18:00:00,Munich,SMT-01,A,ECU109810,Transmission ECU,Valeo,OP0100,77.45,32.27,12.43,1.48,70,17.5,39,15,None,Pass,No,128.19,184.97
2024-02-13 19:00:00,Regensburg,SMT-02,A,ECU109811,ADAS ECU,Hella,OP0108,75.05,44.87,11.51,1.85,93,29.3,33,0,Communication Failure,Fail,Yes,83.42,114.96
2024-02-13 20:00:00,Stuttgart,ASSY-01,A,ECU109812,ADAS ECU,Continental,OP0293,109.41,33.9,12.45,1.79,76,23.3,46,15,None,Pass,No,135.31,192.86
2024-02-13 21:00:00,Dresden,ASSY-01,B,ECU109813,ADAS ECU,Hella,OP0196,75.9,31.85,12.31,1.69,69,15.9,77,0,None,Pass,No,135.68,168.91
2024-02-13 22:00:00,Nuremberg,SMT-02,A,ECU109814,Body ECU,Hella,OP0272,94.48,33.76,11.62,1.94,82,24.3,32,0,None,Pass,No,120.16,214.24
2024-02-13 23:00:00,Bremen,SMT-02,C,ECU109815,ABS ECU,Continental,OP0243,89.46,33.32,11.45,1.8,97,20.2,73,0,None,Pass,No,88.22,127.2
2024-02-14 00:00:00,Leipzig,SMT-03,A,ECU109816,Transmission ECU,Hella,OP0224,81.97,36.77,11.78,2.11,66,21.0,79,5,None,Pass,No,109.62,151.81
2024-02-14 01:00:00,Ingolstadt,ASSY-02,C,ECU109817,Battery ECU,Valeo,OP0112,88.45,40.38,12.66,1.88,87,28.9,30,0,None,Pass,No,122.7,167.03
2024-02-14 02:00:00,Wolfsburg,SMT-03,B,ECU109818,ADAS ECU,ZF,OP0288,87.02,30.76,12.1,1.64,97,22.8,49,0,None,Pass,No,107.69,139.87
2024-02-14 03:00:00,Wolfsburg,ASSY-02,A,ECU109819,ABS ECU,Bosch,OP0158,106.48,31.75,11.74,1.78,69,32.3,45,0,None,Pass,No,90.69,159.57
2024-02-14 04:00:00,Bremen,ASSY-01,A,ECU109820,Body ECU,Bosch,OP0148,105.14,28.39,12.05,1.67,95,39.0,49,0,None,Pass,No,111.94,178.62
2024-02-14 05:00:00,Dresden,ASSY-02,A,ECU109821,Engine ECU,Hella,OP0186,96.22,41.23,12.46,2.12,78,30.9,34,0,Solder Defect,Fail,Yes,59.06,100.99
2024-02-14 06:00:00,Bremen,SMT-03,B,ECU109822,Battery ECU,Continental,OP0029,112.09,45.59,12.0,1.87,69,18.7,75,0,None,Pass,No,67.66,120.24
2024-02-14 07:00:00,Stuttgart,SMT-02,A,ECU109823,Body ECU,Valeo,OP0235,100.01,34.52,11.81,1.99,86,31.0,68,0,None,Pass,No,115.73,155.83
2024-02-14 08:00:00,Ingolstadt,ASSY-02,B,ECU109824,Engine ECU,Hella,OP0027,78.77,38.87,11.93,1.54,86,21.1,72,0,None,Pass,No,63.61,98.04
2024-02-14 09:00:00,Regensburg,SMT-03,B,ECU109825,ADAS ECU,Valeo,OP0251,80.74,36.36,11.65,1.77,92,26.5,40,0,None,Pass,No,144.36,252.67
2024-02-14 10:00:00,Ingolstadt,ASSY-01,B,ECU109826,Transmission ECU,Valeo,OP0021,120.67,31.04,11.79,1.69,73,30.9,53,0,None,Pass,No,77.37,117.04
2024-02-14 11:00:00,Leipzig,EOL-01,B,ECU109827,ABS ECU,Infineon,OP0092,102.29,32.27,11.88,1.59,92,18.4,39,0,None,Pass,No,60.64,101.37
2024-02-14 12:00:00,Dresden,ASSY-02,A,ECU109828,Engine ECU,Bosch,OP0172,92.58,35.87,12.04,1.79,67,24.6,66,0,None,Pass,No,142.87,228.25
2024-02-14 13:00:00,Bremen,ASSY-01,C,ECU109829,ADAS ECU,ZF,OP0114,92.98,39.53,11.84,1.77,90,24.6,45,0,None,Pass,No,137.73,238.44
2024-02-14 14:00:00,Wolfsburg,ASSY-01,C,ECU109830,Transmission ECU,ZF,OP0098,91.0,31.73,11.65,1.63,78,19.6,43,30,None,Pass,No,62.53,110.6
2024-02-14 15:00:00,Hanover,SMT-01,C,ECU109831,ABS ECU,Continental,OP0255,125.46,46.92,12.08,1.83,65,14.9,38,10,None,Pass,No,105.99,132.55
2024-02-14 16:00:00,Stuttgart,EOL-01,A,ECU109832,Body ECU,ZF,OP0022,78.07,30.09,12.01,1.94,74,27.6,60,0,Sensor Failure,Fail,Yes,115.13,143.88
2024-02-14 17:00:00,Nuremberg,ASSY-02,C,ECU109833,ADAS ECU,Hella,OP0042,103.04,33.17,11.47,2.01,95,16.9,53,0,None,Pass,No,116.38,148.36
2024-02-14 18:00:00,Munich,SMT-03,C,ECU109834,Engine ECU,Bosch,OP0121,108.45,37.68,11.6,1.69,81,27.3,66,0,None,Pass,No,136.19,230.71
2024-02-14 19:00:00,Munich,ASSY-02,B,ECU109835,ABS ECU,Bosch,OP0211,79.8,26.56,12.01,1.83,68,23.0,39,0,None,Pass,No,113.86,167.26
2024-02-14 20:00:00,Hanover,ASSY-02,B,ECU109836,ABS ECU,Valeo,OP0190,78.73,30.55,12.49,1.59,68,30.7,52,0,None,Pass,No,167.47,279.54
2024-02-14 21:00:00,Stuttgart,EOL-01,C,ECU109837,Battery ECU,Hella,OP0136,68.12,32.86,11.63,1.52,79,18.3,32,0,None,Pass,No,66.28,105.79
2024-02-14 22:00:00,Dresden,EOL-02,C,ECU109838,Battery ECU,Hella,OP0284,75.49,36.5,11.28,1.75,100,23.6,75,0,PCB Damage,Fail,Yes,85.22,143.52
2024-02-14 23:00:00,Regensburg,ASSY-01,B,ECU109839,Engine ECU,Valeo,OP0053,102.27,46.03,12.0,1.67,84,34.5,31,0,None,Pass,No,75.09,115.65
2024-02-15 00:00:00,Regensburg,ASSY-01,A,ECU109840,ADAS ECU,Infineon,OP0129,88.32,35.59,12.6,1.43,98,20.5,55,0,None,Pass,No,112.47,167.99
2024-02-15 01:00:00,Nuremberg,ASSY-01,C,ECU109841,Battery ECU,Infineon,OP0079,99.68,33.43,11.75,1.94,76,32.2,79,15,Sensor Failure,Fail,Yes,109.14,196.13
2024-02-15 02:00:00,Stuttgart,ASSY-01,A,ECU109842,ADAS ECU,Valeo,OP0223,102.48,37.24,11.95,1.76,72,20.1,68,0,None,Pass,No,94.88,114.51
2024-02-15 03:00:00,Dresden,EOL-01,A,ECU109843,ABS ECU,Bosch,OP0209,89.82,37.94,12.36,1.87,100,24.8,34,20,None,Pass,No,115.93,176.64
2024-02-15 04:00:00,Munich,SMT-03,C,ECU109844,Engine ECU,Hella,OP0213,76.39,33.68,12.65,1.91,94,19.7,69,0,None,Pass,No,83.34,145.18
2024-02-15 05:00:00,Wolfsburg,SMT-02,C,ECU109845,Transmission ECU,ZF,OP0024,99.35,38.46,11.39,2.22,89,26.6,50,0,None,Pass,No,99.06,121.38
2024-02-15 06:00:00,Regensburg,SMT-01,C,ECU109846,ADAS ECU,ZF,OP0190,52.95,36.51,11.99,1.87,78,17.7,68,20,None,Pass,No,111.48,186.22
2024-02-15 07:00:00,Wolfsburg,EOL-02,B,ECU109847,Body ECU,Bosch,OP0184,108.31,32.1,12.14,1.78,97,21.3,73,0,None,Pass,No,130.06,181.56
2024-02-15 08:00:00,Leipzig,EOL-02,B,ECU109848,ADAS ECU,ZF,OP0214,56.81,33.25,11.64,1.73,97,21.5,39,0,None,Pass,No,82.93,127.58
2024-02-15 09:00:00,Ingolstadt,ASSY-01,C,ECU109849,Engine ECU,ZF,OP0093,71.26,38.88,12.21,1.88,82,20.4,36,0,None,Pass,No,115.47,200.92
2024-02-15 10:00:00,Bremen,ASSY-01,A,ECU109850,Engine ECU,Hella,OP0108,84.09,40.45,12.64,1.54,92,31.3,44,60,None,Pass,No,128.73,207.47
2024-02-15 11:00:00,Nuremberg,SMT-01,C,ECU109851,Battery ECU,Hella,OP0204,72.55,29.05,12.09,1.52,70,20.1,41,15,None,Pass,No,115.38,147.31
2024-02-15 12:00:00,Munich,ASSY-01,B,ECU109852,Transmission ECU,Continental,OP0276,62.46,39.64,12.04,1.87,98,24.6,54,0,None,Pass,No,90.94,129.8
2024-02-15 13:00:00,Leipzig,SMT-02,A,ECU109853,Body ECU,Hella,OP0034,91.54,38.21,11.53,1.77,95,33.3,47,0,Solder Defect,Fail,Yes,79.5,122.71
2024-02-15 14:00:00,Hanover,EOL-02,A,ECU109854,Engine ECU,Continental,OP0271,82.82,31.41,11.62,1.81,88,25.2,36,5,None,Pass,No,169.2,248.55
2024-02-15 15:00:00,Ingolstadt,ASSY-02,A,ECU109855,ADAS ECU,Infineon,OP0245,82.31,43.86,12.27,1.6,88,11.6,32,0,None,Pass,No,115.36,157.24
2024-02-15 16:00:00,Munich,SMT-01,B,ECU109856,ADAS ECU,Hella,OP0127,86.47,42.93,12.4,2.1,80,34.1,47,0,None,Pass,No,99.95,156.69
2024-02-15 17:00:00,Leipzig,EOL-02,A,ECU109857,ADAS ECU,Valeo,OP0260,69.67,33.0,11.96,1.42,69,29.6,58,0,None,Pass,No,118.85,188.63
2024-02-15 18:00:00,Wolfsburg,SMT-03,B,ECU109858,Battery ECU,Hella,OP0142,100.15,31.84,11.56,1.86,70,30.4,68,0,None,Pass,No,94.39,156.84
2024-02-15 19:00:00,Stuttgart,EOL-02,B,ECU109859,Engine ECU,Continental,OP0193,76.41,33.12,12.06,1.64,74,30.7,42,0,Component Missing,Fail,Yes,114.71,142.32
2024-02-15 20:00:00,Regensburg,SMT-01,B,ECU109860,Body ECU,ZF,OP0050,97.09,35.17,12.21,1.61,87,23.5,42,0,None,Pass,No,121.58,209.46
2024-02-15 21:00:00,Leipzig,SMT-02,A,ECU109861,ABS ECU,Hella,OP0239,87.35,25.92,11.71,2.34,99,16.6,34,0,None,Pass,No,104.26,144.24
2024-02-15 22:00:00,Nuremberg,EOL-01,B,ECU109862,ADAS ECU,ZF,OP0235,87.39,30.59,11.55,1.7,73,28.9,52,20,None,Pass,No,110.41,162.58
2024-02-15 23:00:00,Regensburg,SMT-03,A,ECU109863,Body ECU,ZF,OP0050,84.0,35.72,12.08,1.81,98,15.5,35,0,None,Pass,No,108.48,192.35
2024-02-16 00:00:00,Bremen,ASSY-02,A,ECU109864,ADAS ECU,Hella,OP0093,103.07,41.35,11.85,1.96,69,16.8,54,0,None,Pass,No,97.98,134.03
2024-02-16 01:00:00,Munich,ASSY-01,A,ECU109865,Engine ECU,Hella,OP0248,106.86,29.99,12.11,2.01,82,24.0,43,0,None,Pass,No,42.77,70.02
2024-02-16 02:00:00,Ingolstadt,SMT-01,B,ECU109866,ADAS ECU,Valeo,OP0242,105.47,27.87,12.07,2.08,65,29.2,57,0,None,Pass,No,97.76,122.01
2024-02-16 03:00:00,Stuttgart,SMT-03,A,ECU109867,Battery ECU,Infineon,OP0097,86.68,35.38,12.33,1.68,82,20.6,48,0,None,Pass,No,123.51,185.39
2024-02-16 04:00:00,Hanover,SMT-01,A,ECU109868,ADAS ECU,Continental,OP0100,90.25,30.47,12.14,2.1,92,21.0,43,60,None,Pass,No,140.59,223.72
2024-02-16 05:00:00,Stuttgart,ASSY-02,A,ECU109869,Engine ECU,Hella,OP0227,78.24,37.93,11.69,1.66,89,36.8,75,5,None,Pass,No,97.18,160.52
2024-02-16 06:00:00,Stuttgart,SMT-01,C,ECU109870,Transmission ECU,ZF,OP0155,82.36,34.21,12.02,1.81,76,28.6,44,5,None,Pass,No,145.61,178.03
2024-02-16 07:00:00,Ingolstadt,EOL-02,C,ECU109871,Engine ECU,ZF,OP0030,71.85,29.64,11.89,1.8,80,26.2,50,5,None,Pass,No,104.37,150.69
2024-02-16 08:00:00,Stuttgart,EOL-02,A,ECU109872,ABS ECU,Hella,OP0160,81.07,35.28,11.96,1.85,71,31.4,44,0,None,Pass,No,132.23,167.37
2024-02-16 09:00:00,Stuttgart,SMT-03,A,ECU109873,ADAS ECU,Continental,OP0211,94.43,42.81,12.5,1.62,89,27.0,55,0,None,Pass,No,151.82,192.27
2024-02-16 10:00:00,Leipzig,SMT-02,C,ECU109874,ABS ECU,Infineon,OP0278,88.58,28.67,11.89,1.83,77,18.4,46,0,None,Pass,No,76.07,128.11
2024-02-16 11:00:00,Munich,EOL-01,A,ECU109875,ADAS ECU,ZF,OP0213,81.81,36.25,11.87,1.91,83,18.0,47,0,None,Pass,No,86.6,150.89
2024-02-16 12:00:00,Munich,SMT-03,A,ECU109876,Transmission ECU,Infineon,OP0069,104.03,31.3,11.91,1.69,89,23.2,65,0,None,Pass,No,116.56,140.13
2024-02-16 13:00:00,Wolfsburg,SMT-01,A,ECU109877,Engine ECU,Infineon,OP0149,75.46,32.82,11.68,1.68,88,22.6,69,0,None,Pass,No,91.82,159.51
2024-02-16 14:00:00,Dresden,ASSY-02,C,ECU109878,ADAS ECU,Valeo,OP0256,90.37,32.07,11.83,1.78,99,34.5,58,0,None,Pass,No,101.92,165.64
2024-02-16 15:00:00,Leipzig,EOL-02,B,ECU109879,Engine ECU,ZF,OP0056,125.76,27.07,11.73,1.75,100,23.4,58,5,Component Missing,Fail,Yes,144.4,228.08
2024-02-16 16:00:00,Ingolstadt,ASSY-01,A,ECU109880,ADAS ECU,Continental,OP0230,112.63,41.89,11.93,2.06,68,32.7,48,0,Solder Defect,Fail,Yes,113.93,170.38
2024-02-16 17:00:00,Leipzig,ASSY-01,A,ECU109881,Engine ECU,Bosch,OP0159,82.05,40.49,11.92,1.87,73,25.9,63,0,None,Pass,No,101.79,180.65
2024-02-16 18:00:00,Wolfsburg,ASSY-02,C,ECU109882,ABS ECU,Valeo,OP0095,108.29,24.33,11.21,1.96,78,28.1,79,30,None,Pass,No,137.97,244.84
2024-02-16 19:00:00,Nuremberg,SMT-01,B,ECU109883,ABS ECU,Valeo,OP0239,80.51,32.14,12.26,1.83,89,9.3,60,0,None,Pass,No,173.82,297.43
2024-02-16 20:00:00,Munich,EOL-01,B,ECU109884,Engine ECU,Bosch,OP0171,96.49,33.39,12.27,1.9,78,35.8,39,30,None,Pass,No,112.53,198.51
2024-02-16 21:00:00,Bremen,ASSY-02,A,ECU109885,ABS ECU,Valeo,OP0216,116.64,42.97,11.8,2.17,74,20.2,45,0,None,Pass,No,120.0,202.87
2024-02-16 22:00:00,Hanover,SMT-01,C,ECU109886,ADAS ECU,Valeo,OP0246,85.32,25.08,12.09,1.92,87,29.6,65,0,None,Pass,No,133.49,226.57
2024-02-16 23:00:00,Regensburg,SMT-03,A,ECU109887,ADAS ECU,Valeo,OP0146,101.8,37.57,11.93,1.67,75,16.1,35,10,None,Pass,No,113.33,140.01
2024-02-17 00:00:00,Stuttgart,EOL-01,C,ECU109888,ABS ECU,ZF,OP0285,87.64,28.97,12.34,1.59,82,32.3,57,0,Communication Failure,Fail,Yes,121.08,171.77
2024-02-17 01:00:00,Stuttgart,SMT-02,A,ECU109889,ABS ECU,ZF,OP0124,81.57,40.75,12.38,1.57,85,16.2,79,0,None,Pass,No,106.31,136.46
2024-02-17 02:00:00,Dresden,SMT-01,A,ECU109890,Body ECU,Hella,OP0189,99.85,37.02,12.81,1.59,94,19.1,33,0,None,Pass,No,140.17,229.04
2024-02-17 03:00:00,Munich,ASSY-01,B,ECU109891,Body ECU,Hella,OP0268,97.97,29.69,11.87,1.78,90,21.7,63,5,Solder Defect,Fail,Yes,104.65,180.03
2024-02-17 04:00:00,Regensburg,ASSY-01,C,ECU109892,ADAS ECU,ZF,OP0093,70.07,32.41,11.8,1.99,87,22.1,50,0,PCB Damage,Fail,Yes,129.17,173.51
2024-02-17 05:00:00,Dresden,EOL-02,A,ECU109893,Battery ECU,Valeo,OP0189,85.3,34.88,12.19,1.71,100,22.3,30,0,None,Pass,No,100.8,127.02
2024-02-17 06:00:00,Dresden,EOL-01,A,ECU109894,Battery ECU,Continental,OP0071,72.4,26.43,11.6,2.02,80,25.9,65,0,None,Pass,No,92.92,165.19
2024-02-17 07:00:00,Munich,SMT-02,B,ECU109895,Engine ECU,Bosch,OP0144,64.96,41.12,12.25,1.49,94,18.6,45,0,None,Pass,No,80.14,113.22
2024-02-17 08:00:00,Dresden,SMT-01,B,ECU109896,ABS ECU,Hella,OP0128,87.51,29.25,12.32,1.78,73,25.6,61,0,None,Pass,No,109.77,176.34
2024-02-17 09:00:00,Bremen,SMT-02,B,ECU109897,Transmission ECU,Valeo,OP0012,95.0,34.83,12.31,1.82,75,32.6,34,0,None,Pass,No,133.65,168.82
2024-02-17 10:00:00,Regensburg,EOL-02,B,ECU109898,Engine ECU,Hella,OP0213,104.66,31.9,11.59,1.82,88,18.7,45,15,None,Pass,No,79.03,108.13
2024-02-17 11:00:00,Munich,SMT-03,A,ECU109899,ADAS ECU,Infineon,OP0060,66.89,29.55,11.92,1.93,72,23.5,66,5,None,Pass,No,90.7,161.89
2024-02-17 12:00:00,Munich,SMT-02,B,ECU109900,Battery ECU,Continental,OP0284,72.84,32.06,12.09,1.93,89,28.2,61,5,None,Pass,No,156.45,210.27
2024-02-17 13:00:00,Wolfsburg,SMT-03,A,ECU109901,Body ECU,Infineon,OP0095,111.94,38.98,12.26,1.89,73,15.4,35,0,None,Pass,No,104.59,136.33
2024-02-17 14:00:00,Munich,ASSY-01,C,ECU109902,Engine ECU,Valeo,OP0072,78.62,29.25,11.8,1.66,66,17.5,58,0,None,Pass,No,118.77,151.91
2024-02-17 15:00:00,Leipzig,SMT-03,B,ECU109903,Body ECU,ZF,OP0110,68.55,31.88,11.85,1.95,97,26.7,69,0,Component Missing,Fail,Yes,87.98,112.21
2024-02-17 16:00:00,Hanover,SMT-01,B,ECU109904,ABS ECU,Continental,OP0282,115.6,44.79,11.78,1.66,71,22.3,32,60,None,Pass,No,125.49,218.83
2024-02-17 17:00:00,Wolfsburg,EOL-01,A,ECU109905,Battery ECU,Hella,OP0112,87.97,30.26,12.17,1.69,72,25.1,71,0,None,Pass,No,75.03,111.52
2024-02-17 18:00:00,Regensburg,EOL-01,A,ECU109906,ABS ECU,Valeo,OP0159,82.97,35.35,11.92,1.91,72,26.1,49,0,None,Pass,No,108.99,141.02
2024-02-17 19:00:00,Munich,SMT-01,B,ECU109907,ADAS ECU,Infineon,OP0211,79.55,39.0,11.95,1.69,86,15.6,68,0,None,Pass,No,106.4,141.98
2024-02-17 20:00:00,Stuttgart,SMT-01,A,ECU109908,Body ECU,Valeo,OP0251,75.61,35.57,12.21,1.59,66,32.7,34,0,None,Pass,No,120.44,150.65
2024-02-17 21:00:00,Munich,SMT-01,C,ECU109909,ABS ECU,Bosch,OP0113,87.94,23.53,12.4,1.83,68,23.5,70,0,None,Pass,No,81.05,134.44
2024-02-17 22:00:00,Wolfsburg,ASSY-02,B,ECU109910,Engine ECU,Bosch,OP0005,95.07,37.26,11.63,1.7,83,23.7,43,0,None,Pass,No,82.66,114.97
2024-02-17 23:00:00,Hanover,EOL-02,A,ECU109911,Engine ECU,Infineon,OP0141,96.57,30.24,11.91,1.75,69,23.0,40,0,None,Pass,No,132.04,175.87
2024-02-18 00:00:00,Munich,SMT-03,A,ECU109912,ADAS ECU,Bosch,OP0243,63.02,37.44,12.61,1.88,79,26.8,67,0,None,Pass,No,138.63,224.88
2024-02-18 01:00:00,Leipzig,SMT-01,B,ECU109913,Battery ECU,ZF,OP0119,112.79,34.06,12.23,2.03,71,27.8,32,0,None,Pass,No,111.06,157.42
2024-02-18 02:00:00,Ingolstadt,EOL-01,A,ECU109914,ABS ECU,Valeo,OP0128,87.5,33.1,11.76,1.86,76,9.4,67,0,None,Pass,No,153.74,261.21
2024-02-18 03:00:00,Nuremberg,SMT-02,B,ECU109915,Engine ECU,Valeo,OP0084,95.32,47.66,11.66,1.74,76,28.0,54,0,None,Pass,No,128.96,214.18
2024-02-18 04:00:00,Munich,SMT-02,B,ECU109916,Body ECU,Hella,OP0244,101.61,33.51,11.82,1.86,89,17.6,64,20,None,Pass,No,82.3,132.53
2024-02-18 05:00:00,Stuttgart,ASSY-02,A,ECU109917,Engine ECU,ZF,OP0113,84.46,34.01,11.64,1.92,71,21.3,46,0,None,Pass,No,85.92,140.56
2024-02-18 06:00:00,Munich,SMT-03,B,ECU109918,ADAS ECU,Bosch,OP0164,97.4,36.76,11.97,2.11,73,18.6,70,0,None,Pass,No,102.48,138.05
2024-02-18 07:00:00,Ingolstadt,SMT-03,B,ECU109919,ABS ECU,Valeo,OP0115,92.07,27.17,11.51,1.8,68,21.2,64,15,None,Pass,No,149.22,217.23
2024-02-18 08:00:00,Stuttgart,EOL-02,C,ECU109920,ADAS ECU,Bosch,OP0104,85.73,33.38,11.96,1.61,78,22.2,41,10,None,Pass,No,135.85,218.82
2024-02-18 09:00:00,Hanover,SMT-03,B,ECU109921,Engine ECU,Continental,OP0180,91.33,35.06,12.08,1.37,94,22.9,69,0,None,Pass,No,119.53,153.18
2024-02-18 10:00:00,Leipzig,EOL-01,B,ECU109922,Engine ECU,ZF,OP0289,81.63,36.29,11.46,1.88,71,15.7,54,10,Programming Error,Fail,Yes,90.27,155.23
2024-02-18 11:00:00,Leipzig,EOL-01,A,ECU109923,Body ECU,Bosch,OP0232,77.6,32.43,11.64,1.79,73,24.0,31,0,None,Pass,No,58.03,89.42
2024-02-18 12:00:00,Leipzig,EOL-02,A,ECU109924,Engine ECU,ZF,OP0158,92.15,27.87,12.74,1.79,71,26.3,57,10,None,Pass,No,115.58,192.59
2024-02-18 13:00:00,Munich,ASSY-02,A,ECU109925,Transmission ECU,Infineon,OP0096,92.38,38.66,12.13,1.38,98,23.5,50,20,None,Pass,No,133.26,178.31
2024-02-18 14:00:00,Ingolstadt,SMT-03,B,ECU109926,Transmission ECU,Valeo,OP0231,93.95,40.63,12.15,2.0,74,21.1,33,0,None,Pass,No,115.39,207.11
2024-02-18 15:00:00,Nuremberg,SMT-03,A,ECU109927,Engine ECU,Continental,OP0278,111.41,30.18,11.85,1.63,66,19.3,33,10,None,Pass,No,151.62,186.1
2024-02-18 16:00:00,Regensburg,SMT-01,B,ECU109928,Battery ECU,Hella,OP0264,94.62,41.96,12.01,1.88,75,10.5,48,5,None,Pass,No,117.9,161.91
2024-02-18 17:00:00,Hanover,SMT-03,A,ECU109929,Engine ECU,Continental,OP0037,84.64,34.5,12.32,2.13,73,26.5,41,0,None,Pass,No,83.95,101.53
2024-02-18 18:00:00,Regensburg,EOL-01,B,ECU109930,Transmission ECU,ZF,OP0099,93.18,29.3,11.66,1.58,70,25.3,56,30,None,Pass,No,131.18,174.97
2024-02-18 19:00:00,Munich,SMT-01,B,ECU109931,ADAS ECU,Continental,OP0229,123.81,34.8,11.75,2.0,86,21.9,45,0,None,Pass,No,101.37,134.94
2024-02-18 20:00:00,Stuttgart,SMT-01,B,ECU109932,Engine ECU,Valeo,OP0189,73.34,27.56,11.95,1.72,78,15.6,42,0,None,Pass,No,75.45,133.17
2024-02-18 21:00:00,Munich,SMT-03,C,ECU109933,Battery ECU,ZF,OP0086,115.79,38.67,11.75,1.83,80,23.0,63,0,Solder Defect,Fail,Yes,121.26,189.2
2024-02-18 22:00:00,Wolfsburg,SMT-02,B,ECU109934,Battery ECU,ZF,OP0065,96.28,36.83,11.73,1.91,83,21.1,73,0,None,Pass,No,105.23,131.2
2024-02-18 23:00:00,Munich,ASSY-01,A,ECU109935,ADAS ECU,Valeo,OP0103,91.19,28.62,12.74,1.64,70,30.7,42,20,Sensor Failure,Fail,Yes,111.56,148.66
2024-02-19 00:00:00,Ingolstadt,EOL-01,B,ECU109936,ADAS ECU,Infineon,OP0112,85.73,27.69,12.3,1.87,77,29.6,42,0,None,Pass,No,108.69,154.71
2024-02-19 01:00:00,Bremen,SMT-02,B,ECU109937,Battery ECU,Bosch,OP0068,83.8,21.85,12.02,1.82,96,20.0,58,5,None,Pass,No,118.96,145.28
2024-02-19 02:00:00,Hanover,SMT-03,C,ECU109938,ADAS ECU,Hella,OP0137,64.61,32.63,12.18,1.75,67,27.7,48,0,Sensor Failure,Fail,Yes,141.2,220.47
2024-02-19 03:00:00,Dresden,SMT-03,C,ECU109939,ABS ECU,Infineon,OP0136,92.53,31.49,11.52,1.78,93,18.4,39,0,None,Pass,No,104.13,185.83
2024-02-19 04:00:00,Nuremberg,SMT-02,A,ECU109940,ADAS ECU,Infineon,OP0214,103.34,33.28,12.11,1.74,97,30.3,47,0,PCB Damage,Fail,Yes,144.54,206.88
2024-02-19 05:00:00,Munich,SMT-03,C,ECU109941,Transmission ECU,Continental,OP0241,87.81,30.81,11.69,1.55,99,24.9,37,0,None,Pass,No,112.6,137.85
2024-02-19 06:00:00,Munich,EOL-01,A,ECU109942,Transmission ECU,Infineon,OP0085,83.32,41.2,12.12,1.96,98,34.4,77,20,None,Pass,No,110.03,152.74
2024-02-19 07:00:00,Bremen,EOL-02,C,ECU109943,Battery ECU,Hella,OP0048,78.81,30.73,11.68,1.63,79,20.5,63,0,Communication Failure,Fail,Yes,49.79,64.45
2024-02-19 08:00:00,Stuttgart,SMT-01,A,ECU109944,ABS ECU,Hella,OP0156,91.08,42.61,12.14,1.91,92,30.2,37,0,None,Pass,No,96.41,132.33
2024-02-19 09:00:00,Stuttgart,ASSY-02,A,ECU109945,Body ECU,Infineon,OP0101,98.65,32.04,12.15,1.44,77,31.3,43,0,None,Pass,No,148.36,206.33
2024-02-19 10:00:00,Wolfsburg,SMT-03,C,ECU109946,Engine ECU,Valeo,OP0081,105.4,30.73,11.97,1.9,76,21.7,65,0,None,Pass,No,119.94,160.86
2024-02-19 11:00:00,Stuttgart,SMT-03,B,ECU109947,Body ECU,Bosch,OP0128,61.86,32.36,11.98,1.45,98,17.1,56,0,None,Pass,No,83.52,136.91
2024-02-19 12:00:00,Ingolstadt,SMT-02,C,ECU109948,ADAS ECU,Hella,OP0159,82.88,32.81,12.31,2.02,97,27.8,72,0,None,Pass,No,56.68,93.24
2024-02-19 13:00:00,Ingolstadt,SMT-01,A,ECU109949,Engine ECU,ZF,OP0237,100.86,48.29,12.07,1.64,98,19.0,51,0,None,Pass,No,41.34,53.87
2024-02-19 14:00:00,Ingolstadt,SMT-02,B,ECU109950,Body ECU,Infineon,OP0059,72.34,24.6,12.09,1.96,85,22.2,76,0,None,Pass,No,102.97,125.66
